dataset,size,num_samples,prompt,n_shots,model,base_method,cal_method,split,norm_error_rate:values,norm_error_rate,norm_error_rate:mean,norm_error_rate:median,norm_error_rate:std,norm_error_rate:Q1,norm_error_rate:Q3,norm_cross_entropy:values,norm_cross_entropy,norm_cross_entropy:mean,norm_cross_entropy:median,norm_cross_entropy:std,norm_cross_entropy:Q1,norm_cross_entropy:Q3,ece:values,ece,ece:mean,ece:median,ece:std,ece:Q1,ece:Q3
dbpedia,128,1792,basic_dbpedia_0-shot_litgpt,0,lm_llama3,no_adaptation,temp_scaling,test,[0.51183064 0.51183064 0.51183064 0.51089664 0.51089664],0.511 ± 0.000,0.5114570361145703,0.5118306351183063,0.0004575634637826083,0.5108966376089664,0.5118306351183063,[0.7938721  0.79483481 0.793654   0.79390228 0.79389098],0.794 ± 0.000,0.7940308326391083,0.7938909778187665,0.0004122307844794062,0.7938720952320579,0.7939022790728459,[0.27409575 0.25907069 0.29432167 0.28517457 0.28734267],0.280 ± 0.012,0.280001070968939,0.28517456937723973,0.01231825797054385,0.27409574697870587,0.2873426712460274
dbpedia,128,1792,basic_dbpedia_0-shot_litgpt,0,lm_llama3,no_adaptation,bias_only,test,[0.18539851 0.18259651 0.18617684 0.18929016 0.18695517],0.186 ± 0.002,0.18608343711083436,0.18617683686176836,0.002176211969776,0.18539850560398508,0.18695516811955168,[0.24947273 0.25249744 0.24980644 0.24944873 0.2487971 ],0.250 ± 0.001,0.25000448709585904,0.24947273316235005,0.001288675846537376,0.24944872521133615,0.24980643836698282,[0.12204449 0.1277626  0.12416982 0.11762721 0.11944312],0.122 ± 0.004,0.12220944552601083,0.12204449008205288,0.0035596977640588658,0.11944311680733281,0.12416981599804307
dbpedia,128,1792,basic_dbpedia_0-shot_litgpt,0,lm_llama3,no_adaptation,affine_scalar,test,[0.18508717 0.18306351 0.1872665  0.18617684 0.18757783],0.186 ± 0.002,0.18583437110834372,0.18617683686176836,0.0016397501970440436,0.18508717310087172,0.187266500622665,[0.23112768 0.23471512 0.23251435 0.23292139 0.23067078],0.232 ± 0.001,0.23238986380114116,0.23251435148958777,0.0014320068680414603,0.23112768177052972,0.23292138542205942,[0.02737671 0.03668967 0.04441895 0.0528185  0.03636029],0.040 ± 0.009,0.03953282337603673,0.036689670625057035,0.0085592397230138,0.036360289102603194,0.04441894866072123
dbpedia,128,1792,basic_dbpedia_0-shot_litgpt,0,lm_llama3,lora,no_calibration,test,[0.09744707 0.10087173 0.02117061 0.09433375 0.02724159],0.068 ± 0.036,0.06821295143212952,0.09433374844333749,0.03604208597462866,0.02724159402241594,0.09744707347447074,[0.1678427  0.20722257 0.0321822  0.11118141 0.03519331],0.111 ± 0.070,0.11072443702706561,0.11118141192561211,0.0699262851955512,0.03519330797059852,0.16784269505261293,[0.04209557 0.04786674 0.00846736 0.04935546 0.00659135],0.031 ± 0.019,0.030875294975667166,0.04209557142479496,0.019224704297110314,0.008467356309215033,0.04786674427615889
dbpedia,128,1792,basic_dbpedia_0-shot_litgpt,0,lm_llama3,lora,affine_scalar_train_on_val,test,[0.0138543  0.01369863 0.01681196 0.01541096 0.01276463],0.015 ± 0.001,0.014508094645080946,0.013854296388542964,0.0014314525445295958,0.013698630136986302,0.01541095890410959,[0.01904853 0.0225231  0.02294482 0.01978245 0.02022218],0.021 ± 0.002,0.020904216349731837,0.020222181750255096,0.001546088718734061,0.01978244570225003,0.022523100577395996,[0.00272711 0.0032166  0.00315856 0.00213023 0.0055947 ],0.003 ± 0.001,0.0033654397616976776,0.0031585562874763026,0.001180487812313572,0.0027271063522683898,0.003216602647315582
banking77,4,308,basic_banking77_0-shot_litgpt,0,lm_llama3,no_adaptation,no_calibration,test,[0.79900662 0.79900662 0.79900662 0.79900662 0.79900662],0.799 ± 0.000,0.7990066225165563,0.7990066225165563,0.0,0.7990066225165563,0.7990066225165563,[1.32701681 1.32701681 1.32701681 1.32701681 1.32701681],1.327 ± 0.000,1.32701680784896,1.32701680784896,0.0,1.32701680784896,1.32701680784896,[0.4477295 0.4477295 0.4477295 0.4477295 0.4477295],0.448 ± 0.000,0.44772950170349823,0.44772950170349823,0.0,0.44772950170349823,0.44772950170349823
agnews,4,16,basic_agnews_0-shot_litgpt,0,lm_llama3,no_adaptation,no_calibration,test,[0.41508772 0.41508772 0.41508772 0.41508772 0.41508772],0.415 ± 0.000,0.4150877192982456,0.4150877192982456,0.0,0.4150877192982456,0.4150877192982456,[1.07619079 1.07619079 1.07619079 1.07619079 1.07619079],1.076 ± 0.000,1.0761907937638453,1.0761907937638453,0.0,1.0761907937638453,1.0761907937638453,[0.14958052 0.14958052 0.14958052 0.14958052 0.14958052],0.150 ± 0.000,0.1495805213298666,0.1495805213298666,0.0,0.1495805213298666,0.1495805213298666
agnews,4,16,basic_agnews_0-shot_litgpt,0,lm_llama3,no_adaptation,temp_scaling,test,[0.41508772 0.41508772 0.41508772 0.41508772 0.41508772],0.415 ± 0.000,0.4150877192982456,0.4150877192982456,0.0,0.4150877192982456,0.4150877192982456,[0.85923372 0.76214939 0.77739386 0.78046588 0.85298133],0.806 ± 0.041,0.8064448378519291,0.7804658836088387,0.041068879736944786,0.7773938589755663,0.8529813348141685,[0.07493614 0.1732048  0.21499756 0.07240588 0.07304869],0.122 ± 0.061,0.12171861455706656,0.07493613917978283,0.06056549724483129,0.07304869158953864,0.17320480360607016
agnews,4,16,basic_agnews_0-shot_litgpt,0,lm_llama3,no_adaptation,bias_only,test,[0.34157895 0.34140351 0.37719298 0.32614035 0.32947368],0.343 ± 0.018,0.3431578947368421,0.3414035087719298,0.01811525632007488,0.3294736842105263,0.34157894736842104,[0.57256782 0.44844475 0.48006296 0.45077143 0.52383644],0.495 ± 0.047,0.49513668128933236,0.4800629648832565,0.04731783349838409,0.45077143146640725,0.5238364443868296,[0.07410366 0.01589604 0.01476137 0.0333753  0.05224526],0.038 ± 0.023,0.03807632576393769,0.03337529517398616,0.022611412657958223,0.01589603993630807,0.05224526136944855
agnews,4,16,basic_agnews_0-shot_litgpt,0,lm_llama3,no_adaptation,affine_scalar,test,[0.32561404 0.31947368 0.39403509 0.32649123 0.34754386],0.343 ± 0.027,0.3426315789473684,0.32649122807017544,0.02739652178600539,0.3256140350877193,0.34754385964912277,[0.70654084 0.42625464 0.50882989 0.45071186 0.58659308],0.536 ± 0.102,0.5357860613919906,0.5088298855771948,0.10168572720001032,0.4507118613359796,0.5865930823573882,[0.16913582 0.02222412 0.02494355 0.03241875 0.01631149],0.053 ± 0.058,0.053006746329521334,0.024943547561967983,0.05829490952484539,0.02222411900367936,0.032418750111956246
agnews,4,16,basic_agnews_0-shot_litgpt,0,lm_llama3,lora,no_calibration,test,[0.36719298 0.19877193 0.36596491 0.30964912 0.24140351],0.297 ± 0.067,0.2965964912280702,0.30964912280701756,0.06720435064841945,0.24140350877192984,0.36596491228070177,[0.50835735 0.31465953 0.45169314 0.40682589 0.34077625],0.404 ± 0.071,0.4044624312896873,0.4068258877992883,0.07092386045756952,0.34077624855112093,0.45169313507054054,[0.13789008 0.04499118 0.03582058 0.05382415 0.01796495],0.058 ± 0.042,0.05809818851176755,0.04499117834183433,0.041626373057146344,0.035820582246805566,0.05382415491236903
agnews,4,16,basic_agnews_0-shot_litgpt,0,lm_llama3,lora,affine_scalar_train_on_val,test,[0.27877193 0.22789474 0.25508772 0.27578947 0.24035088],0.256 ± 0.020,0.25557894736842107,0.25508771929824564,0.01972273179821922,0.24035087719298245,0.27578947368421053,[0.89014324 1.92680764 0.38496422 0.80262779 0.40443838],0.882 ± 0.561,0.8817962543763841,0.8026277932223074,0.5609097462280647,0.40443837544693295,0.8901432446355647,[0.16678499 0.14969015 0.06507896 0.14932242 0.09429828],0.125 ± 0.039,0.12503496119904295,0.1493224179987305,0.038678907386151484,0.09429827813074057,0.14969015316479514
banking77,64,4928,basic_banking77_0-shot_litgpt,0,lm_llama3,no_adaptation,no_calibration,test,[0.79900662 0.79900662 0.79900662 0.79900662 0.79900662],0.799 ± 0.000,0.7990066225165563,0.7990066225165563,0.0,0.7990066225165563,0.7990066225165563,[1.32701681 1.32701681 1.32701681 1.32701681 1.32701681],1.327 ± 0.000,1.32701680784896,1.32701680784896,0.0,1.32701680784896,1.32701680784896,[0.4477295 0.4477295 0.4477295 0.4477295 0.4477295],0.448 ± 0.000,0.44772950170349823,0.44772950170349823,0.0,0.44772950170349823,0.44772950170349823
banking77,64,4928,basic_banking77_0-shot_litgpt,0,lm_llama3,no_adaptation,temp_scaling,test,[0.79900662 0.79900662 0.79900662 0.79900662 0.79900662],0.799 ± 0.000,0.7990066225165563,0.7990066225165563,0.0,0.7990066225165563,0.7990066225165563,[0.79376278 0.79409051 0.79375992 0.79376457 0.79376451],0.794 ± 0.000,0.7938284585737109,0.7937645054538182,0.00013103747860052802,0.7937627788939459,0.7937645747672654,[0.05848113 0.04666336 0.05934866 0.06166914 0.06166065],0.058 ± 0.006,0.05756458635826696,0.05934865508177956,0.005594365439510836,0.05848112829433942,0.06166064589545006
banking77,64,4928,basic_banking77_0-shot_litgpt,0,lm_llama3,no_adaptation,bias_only,test,[0.32615894 0.32748344 0.32649007 0.32715232 0.32549669],0.327 ± 0.001,0.32655629139072845,0.3264900662251656,0.0007070912749689645,0.326158940397351,0.3271523178807947,[0.27984325 0.27976945 0.28017286 0.28005626 0.27939335],0.280 ± 0.000,0.2798470343659307,0.27984325179727304,0.00026899728667592257,0.2797694498615209,0.280056260804641,[0.05542541 0.05885905 0.05744221 0.05482363 0.05362514],0.056 ± 0.002,0.056035088465727946,0.05542540545553368,0.0018762686448213052,0.05482363348284842,0.05744221379354237
banking77,64,4928,basic_banking77_0-shot_litgpt,0,lm_llama3,no_adaptation,affine_scalar,test,[0.32483444 0.32781457 0.32748344 0.32847682 0.32483444],0.327 ± 0.002,0.3266887417218543,0.32748344370860927,0.0015474597941123015,0.3248344370860927,0.32781456953642385,[0.27730314 0.27725095 0.27770463 0.27756503 0.2769925 ],0.277 ± 0.000,0.2773632481112204,0.2773031401496334,0.0002493722286209936,0.27725094568489245,0.27756502720938503,[0.019084   0.03107876 0.0294496  0.02838368 0.03222761],0.028 ± 0.005,0.028044730458071404,0.029449601909847578,0.004670870444125794,0.028383678876311727,0.031078764180434683
banking77,64,4928,basic_banking77_0-shot_litgpt,0,lm_llama3,lora,no_calibration,test,[0.22649007 0.18178808 0.16754967 0.24205298 0.18609272],0.201 ± 0.028,0.20079470198675495,0.18609271523178808,0.028443380950860842,0.18178807947019865,0.22649006622516554,[0.20799371 0.15800233 0.15163762 0.2051643  0.16538094],0.178 ± 0.024,0.1776357799154788,0.1653809430105919,0.024045712183139827,0.15800232831051914,0.20516430271038,[0.06692177 0.04925068 0.03682049 0.05182282 0.06416253],0.054 ± 0.011,0.05379565900098428,0.05182281687999611,0.010885515821205616,0.04925067769114749,0.06416253482739308
banking77,64,4928,basic_banking77_0-shot_litgpt,0,lm_llama3,lora,affine_scalar_train_on_val,test,[0.13476821 0.10562914 0.10629139 0.11887417 0.11423841],0.116 ± 0.011,0.11596026490066225,0.11423841059602648,0.010634037781016712,0.1062913907284768,0.11887417218543045,[0.10929486 0.08799913 0.09130622 0.09621589 0.08928114],0.095 ± 0.008,0.09481944805463209,0.09130621527350964,0.007759125491546262,0.08928114136207452,0.09621589429811124,[0.03190249 0.02057253 0.02541208 0.02269908 0.01861589],0.024 ± 0.005,0.023840413985603374,0.022699076387116757,0.004620488721920884,0.020572533949475037,0.025412077307415973
20newsgroups,128,2560,basic_20newsgroups_0-shot_litgpt,0,lm_llama3,no_adaptation,no_calibration,test,[0.62273938 0.62301977 0.62301977 0.62273938 0.62273938],0.623 ± 0.000,0.6228515351184635,0.622739380344876,0.0001373609837534605,0.622739380344876,0.6230197672788449,[0.92603566 0.92638722 0.92638722 0.92603566 0.92603566],0.926 ± 0.000,0.9261762850229595,0.926035662522026,0.00017222668682055823,0.926035662522026,0.9263872187743597,[0.28731674 0.2879063  0.2879063  0.28731674 0.28731674],0.288 ± 0.000,0.28755256534388646,0.2873167441344333,0.0002888208168430892,0.2873167441344333,0.28790629715806615
20newsgroups,128,2560,basic_20newsgroups_0-shot_litgpt,0,lm_llama3,no_adaptation,temp_scaling,test,[0.62273938 0.62301977 0.62301977 0.62273938 0.62273938],0.623 ± 0.000,0.6228515351184635,0.622739380344876,0.0001373609837534605,0.622739380344876,0.6230197672788449,[0.68818129 0.68816016 0.68749755 0.68789137 0.68762542],0.688 ± 0.000,0.6878711575720711,0.6878913746118378,0.00027571038117957844,0.6876254186108675,0.688160157449489,[0.02703555 0.02651559 0.04469678 0.02911289 0.03225641],0.032 ± 0.007,0.03192344331815287,0.02911288794279755,0.006697830638571516,0.027035546936661704,0.03225640875171985
20newsgroups,128,2560,basic_20newsgroups_0-shot_litgpt,0,lm_llama3,no_adaptation,bias_only,test,[0.35440908 0.35889528 0.35889528 0.35637179 0.35482966],0.357 ± 0.002,0.3566802187018085,0.3563717930744428,0.0019230537725481343,0.3548296649376139,0.35889527548016265,[0.38121797 0.3795797  0.37827596 0.3786543  0.38001384],0.380 ± 0.001,0.3795483521097411,0.3795797018784174,0.0010414977660707298,0.3786542987817257,0.3800138352712061,[0.02518878 0.0239096  0.0290207  0.02214788 0.02104294],0.024 ± 0.003,0.024261980519560265,0.023909599271940935,0.002773451111820945,0.022147880111761786,0.025188783299155575
20newsgroups,128,2560,basic_20newsgroups_0-shot_litgpt,0,lm_llama3,no_adaptation,affine_scalar,test,[0.3541287  0.35777373 0.35875508 0.35637179 0.35356792],0.356 ± 0.002,0.35611944483387076,0.3563717930744428,0.0020109823162249873,0.3541286976026917,0.3577737277442871,[0.37849011 0.37691    0.37657026 0.37690664 0.37791389],0.377 ± 0.001,0.3773581784695382,0.3769099959367049,0.0007232780745812836,0.3769066358258991,0.37791389456089025,[0.01859103 0.01799494 0.01931841 0.01552023 0.01611754],0.018 ± 0.001,0.01750842970969676,0.017994941547804597,0.001454114573185595,0.016117542753392833,0.018591026074574434
agnews,256,1024,basic_agnews_0-shot_litgpt,0,lm_llama3,no_adaptation,no_calibration,test,[0.41578947 0.41508772 0.41508772 0.41508772 0.41508772],0.415 ± 0.000,0.41522807017543856,0.4150877192982456,0.0002807017543859702,0.4150877192982456,0.4150877192982456,[1.07596286 1.07623657 1.07619079 1.07619079 1.07619079],1.076 ± 0.000,1.0761543628455348,1.0761907937638453,9.737839344569146e-05,1.0761907937638453,1.0761907937638453,[0.15005218 0.14957723 0.14958052 0.14958052 0.14958052],0.150 ± 0.000,0.14967419615691466,0.1495805213298666,0.00018899819377902227,0.1495805213298666,0.1495805213298666
agnews,256,1024,basic_agnews_0-shot_litgpt,0,lm_llama3,no_adaptation,temp_scaling,test,[0.41578947 0.41508772 0.41508772 0.41508772 0.41508772],0.415 ± 0.000,0.41522807017543856,0.4150877192982456,0.0002807017543859702,0.4150877192982456,0.4150877192982456,[0.76727054 0.76137503 0.75897189 0.75898283 0.75901404],0.761 ± 0.003,0.7611228651974993,0.7590140406911831,0.003209706847215153,0.7589828304295552,0.7613750286581689,[0.08424828 0.10300747 0.13161371 0.13103509 0.12938484],0.116 ± 0.019,0.11585787919263466,0.12938484493126795,0.0191095386582927,0.10300746673497604,0.13103508760672478
agnews,256,1024,basic_agnews_0-shot_litgpt,0,lm_llama3,no_adaptation,bias_only,test,[0.31789474 0.32017544 0.31947368 0.31982456 0.32105263],0.320 ± 0.001,0.31968421052631574,0.3198245614035088,0.0010373154736206583,0.3194736842105263,0.3201754385964912,[0.42563598 0.42368146 0.4226146  0.42300707 0.42277456],0.424 ± 0.001,0.4235427325125662,0.42300706975666397,0.0011080966054709657,0.422774557283726,0.42368145921683936,[0.01887869 0.02251405 0.02127486 0.02119434 0.02163627],0.021 ± 0.001,0.02109964099222324,0.021274858019957897,0.0012050558173051697,0.02119433909077162,0.02163626640930049
agnews,256,1024,basic_agnews_0-shot_litgpt,0,lm_llama3,no_adaptation,affine_scalar,test,[0.31754386 0.32070175 0.31982456 0.31982456 0.32140351],0.320 ± 0.001,0.319859649122807,0.3198245614035088,0.0013006142451123328,0.3198245614035088,0.3207017543859649,[0.41873867 0.42120123 0.42183624 0.42078231 0.41981114],0.420 ± 0.001,0.42047391779276566,0.42078231146197775,0.0010890719416391014,0.4198111374607616,0.42120122693507317,[0.02634979 0.03203006 0.01795484 0.01932498 0.01922384],0.023 ± 0.005,0.022976703939115387,0.019324982333070798,0.005403317048613976,0.019223840984560522,0.026349790219920833
agnews,256,1024,basic_agnews_0-shot_litgpt,0,lm_llama3,lora,no_calibration,test,[0.16385965 0.21789474 0.12789474 0.1522807  0.13210526],0.159 ± 0.032,0.15880701754385967,0.15228070175438596,0.03233584154153786,0.13210526315789475,0.163859649122807,[0.2512167  0.3716759  0.20569016 0.24533255 0.22350284],0.259 ± 0.058,0.2594836316315627,0.2453325542298391,0.05838502518053083,0.2235028388640291,0.2512167032704537,[0.01807044 0.0415272  0.01422101 0.02709047 0.05037248],0.030 ± 0.014,0.030256319746993932,0.027090465608036057,0.013764752349522411,0.018070440996036448,0.04152720070212467
agnews,256,1024,basic_agnews_0-shot_litgpt,0,lm_llama3,lora,affine_scalar_train_on_val,test,[0.12368421 0.13719298 0.12614035 0.12894737 0.12280702],0.128 ± 0.005,0.12775438596491226,0.12614035087719297,0.0051799266891309065,0.12368421052631579,0.12894736842105262,[0.20236109 0.22960854 0.20250529 0.20709418 0.20056448],0.208 ± 0.011,0.20842671689197112,0.2025052906000449,0.010808472230420398,0.20236108517326046,0.20709418210765276,[0.01830561 0.01430995 0.01518647 0.0106274  0.01530677],0.015 ± 0.002,0.014747239414973412,0.015186472475747856,0.0024630179063405352,0.01430995042719169,0.015306767790449717
dbpedia,4,56,basic_dbpedia_0-shot_litgpt,0,lm_llama3,no_adaptation,no_calibration,test,[0.51089664 0.51183064 0.51089664 0.51183064 0.51183064],0.511 ± 0.000,0.5114570361145703,0.5118306351183063,0.00045756346378260837,0.5108966376089664,0.5118306351183063,[1.16767407 1.16707768 1.16767407 1.16709819 1.16722837],1.167 ± 0.000,1.1673504750584243,1.1672283661361227,0.000269222068674406,1.1670981948635697,1.1676740696207761,[0.15160809 0.15268979 0.15160809 0.15273382 0.15269528],0.152 ± 0.001,0.15226701433443351,0.1526897889629015,0.0005382243476022609,0.15160808889379035,0.15269528288054227
sst2,8,16,basic_sst2_0-shot_litgpt,0,lm_llama3,no_adaptation,no_calibration,test,[0.95794393 0.95794393 0.95794393 0.95794393 0.95794393],0.958 ± 0.000,0.9579439252336449,0.9579439252336449,0.0,0.9579439252336449,0.9579439252336449,[1.04728649 1.04784347 1.04728649 1.04698837 1.04606289],1.047 ± 0.001,1.0470935430176591,1.0472864896394376,0.000584833469730862,1.0469883747756954,1.0472864896394376,[0.29617934 0.29551802 0.29617934 0.29704305 0.29858281],0.297 ± 0.001,0.2967005085910543,0.29617933679881303,0.0010584813311630087,0.29617933679881303,0.2970430462066112
sst2,8,16,basic_sst2_0-shot_litgpt,0,lm_llama3,no_adaptation,temp_scaling,test,[0.95794393 0.95794393 0.95794393 0.95794393 0.95794393],0.958 ± 0.000,0.9579439252336449,0.9579439252336449,0.0,0.9579439252336449,0.9579439252336449,[0.91645916 0.95096023 0.89826098 0.89778246 0.94278425],0.921 ± 0.022,0.9212494173046741,0.9164591634297101,0.022129591169125603,0.8982609808058517,0.9427842505104795,[0.30758437 0.02906956 0.28889896 0.28812485 0.27777187],0.238 ± 0.105,0.2382899225890344,0.2881248505297878,0.10505093839347364,0.2777718681167531,0.2888989594882681
sst2,8,16,basic_sst2_0-shot_litgpt,0,lm_llama3,no_adaptation,bias_only,test,[0.44158879 0.68925234 0.26869159 0.26635514 0.42523364],0.418 ± 0.155,0.4182242990654205,0.4252336448598131,0.15458039982072241,0.2686915887850467,0.441588785046729,[0.68654635 0.76990458 0.64123523 0.63953388 0.68483933],0.684 ± 0.047,0.6844118726840976,0.6848393287029773,0.04731172762754648,0.6412352335457944,0.6865463470941948,[0.0946401  0.1240267  0.19191434 0.1919803  0.09640143],0.140 ± 0.044,0.13979257423080915,0.12402670201011308,0.04384138716683277,0.09640143080359431,0.19191433866647017
sst2,8,16,basic_sst2_0-shot_litgpt,0,lm_llama3,no_adaptation,affine_scalar,test,[0.38084112 0.51168224 0.26401869 0.29672897 0.46495327],0.384 ± 0.095,0.38364485981308405,0.38084112149532706,0.09473888521476029,0.29672897196261677,0.46495327102803735,[0.57403307 0.86863469 0.45914971 0.4890151  2.43594911],0.965 ± 0.749,0.9653563355760563,0.5740330701763382,0.7494368839890515,0.48901509711956875,0.8686346854310337,[0.03871644 0.15141118 0.05047953 0.01413701 0.22478481],0.096 ± 0.080,0.09590579118417171,0.05047952620078909,0.07963786831676616,0.03871643806547506,0.15141117746024121
sst2,8,16,basic_sst2_0-shot_litgpt,0,lm_llama3,lora,no_calibration,test,[0.17757009 0.22196262 0.17056075 0.1588785  0.21028037],0.188 ± 0.024,0.1878504672897196,0.17757009345794394,0.024127720828832872,0.1705607476635514,0.21028037383177572,[0.39839502 0.41708977 0.38928398 0.3648208  0.42331409],0.399 ± 0.021,0.398580729808456,0.3983950178262396,0.020883105530260727,0.3892839837342509,0.4170897661054537,[0.096761   0.07079467 0.09752065 0.09229326 0.07701504],0.087 ± 0.011,0.08687692373137107,0.0922932571191568,0.010919853389668199,0.07701503979292783,0.09676099783249655
sst2,8,16,basic_sst2_0-shot_litgpt,0,lm_llama3,lora,affine_scalar_train_on_val,test,[0.23831776 0.25934579 0.17990654 0.14719626 0.24299065],0.214 ± 0.043,0.21355140186915883,0.23831775700934582,0.042689927460023355,0.17990654205607476,0.2429906542056075,[0.42233873 0.71193667 0.854928   0.86638725 0.42896103],0.657 ± 0.197,0.656910335542692,0.7119366654435814,0.1965218512376594,0.42896103239152966,0.8549279963201308,[0.05061935 0.09305533 0.07642245 0.05750902 0.07860207],0.071 ± 0.015,0.07124164406035198,0.07642244864406705,0.015301745213264604,0.05750902260132331,0.07860206907935616
20newsgroups,4,80,basic_20newsgroups_0-shot_litgpt,0,lm_llama3,no_adaptation,no_calibration,test,[0.62301977 0.62301977 0.62301977 0.62301977 0.62301977],0.623 ± 0.000,0.6230197672788449,0.6230197672788449,0.0,0.6230197672788449,0.6230197672788449,[0.92638722 0.92638722 0.92638722 0.92638722 0.92638722],0.926 ± 0.000,0.9263872187743598,0.9263872187743597,1.1102230246251565e-16,0.9263872187743597,0.9263872187743597,[0.2879063 0.2879063 0.2879063 0.2879063 0.2879063],0.288 ± 0.000,0.28790629715806615,0.28790629715806615,0.0,0.28790629715806615,0.28790629715806615
20newsgroups,2,40,basic_20newsgroups_0-shot_litgpt,0,lm_llama3,no_adaptation,no_calibration,test,[0.62301977 0.62301977 0.62301977 0.62301977 0.62301977],0.623 ± 0.000,0.6230197672788449,0.6230197672788449,0.0,0.6230197672788449,0.6230197672788449,[0.92638722 0.92638722 0.92638722 0.92638722 0.92638722],0.926 ± 0.000,0.9263872187743598,0.9263872187743597,1.1102230246251565e-16,0.9263872187743597,0.9263872187743597,[0.2879063 0.2879063 0.2879063 0.2879063 0.2879063],0.288 ± 0.000,0.28790629715806615,0.28790629715806615,0.0,0.28790629715806615,0.28790629715806615
20newsgroups,2,40,basic_20newsgroups_0-shot_litgpt,0,lm_llama3,no_adaptation,temp_scaling,test,[0.62301977 0.62301977 0.62301977 0.62301977 0.62301977],0.623 ± 0.000,0.6230197672788449,0.6230197672788449,0.0,0.6230197672788449,0.6230197672788449,[0.70393193 0.72559295 0.68788869 0.71304368 0.69447237],0.705 ± 0.013,0.7049859220171021,0.7039319267639786,0.013368158967151515,0.694472365175083,0.7130436797949606,[0.06378314 0.1137838  0.0584762  0.0877974  0.10586233],0.086 ± 0.022,0.08594057440564587,0.08779739822135099,0.022003693896884252,0.06378314124841683,0.10586232681860783
20newsgroups,2,40,basic_20newsgroups_0-shot_litgpt,0,lm_llama3,no_adaptation,bias_only,test,[0.52334221 0.51731389 0.47511566 0.43263704 0.41693537],0.473 ± 0.043,0.4730688349922894,0.4751156596102622,0.04306953225759294,0.43263703911397733,0.5173138931725781,[0.57165558 0.56405458 0.52171793 0.5817873  0.47250106],0.542 ± 0.040,0.5423432892297261,0.5640545760863392,0.0404716239332183,0.5217179330165524,0.5716555786922279,[0.15556974 0.15655443 0.11771491 0.08399493 0.07586938],0.118 ± 0.034,0.11794067842714355,0.11771490913980454,0.0341447722772389,0.0839949291965176,0.15556974096925694
20newsgroups,2,40,basic_20newsgroups_0-shot_litgpt,0,lm_llama3,no_adaptation,affine_scalar,test,[0.51366886 0.51366886 0.44791813 0.40361699 0.38903687],0.454 ± 0.053,0.45358194308145244,0.4479181270152811,0.052755127613234955,0.4036169914481985,0.5136688630309828,[0.55359518 0.51756856 0.46458885 0.47423857 0.43860952],0.490 ± 0.041,0.4897201348281402,0.4742385712245082,0.040838979070273486,0.4645888472345142,0.5175685592320086,[0.15753636 0.04761964 0.02301022 0.05403874 0.10807892],0.078 ± 0.048,0.07805677637591638,0.05403874139923908,0.04848039257020695,0.047619640737447316,0.10807892314482048
20newsgroups,2,40,basic_20newsgroups_0-shot_litgpt,0,lm_llama3,lora,no_calibration,test,[0.65119865 0.57913921 0.56497967 0.52628628],0.580 ± 0.045,0.5804009533155754,0.5720594420300014,0.04522201000359781,0.555306322725361,0.5971540726202158,[1.00382345 0.83561782 0.95329839 0.73306291],0.881 ± 0.105,0.8814506422137725,0.8944581045722825,0.1051864662940804,0.8099790926420566,0.9659296541439985,[0.3175671  0.28764349 0.30094447 0.22002187],0.282 ± 0.037,0.2815442324715041,0.29429398165894205,0.037068244479844664,0.2707380828745002,0.305100131255946
20newsgroups,2,40,basic_20newsgroups_0-shot_litgpt,0,lm_llama3,lora,affine_scalar_train_on_val,test,[0.60325249 0.50385532 0.5450722  0.48520959],0.534 ± 0.045,0.5343473994111874,0.5244637599887845,0.04529686498023147,0.49919388756483946,0.5596172718351324,[0.74406784 0.73009002 0.6234465  0.57654191],0.669 ± 0.071,0.668536567001344,0.6767682579411161,0.07069287625743936,0.6117203504879578,0.7335844744545023,[0.16238061 0.19447166 0.07331976 0.11223731],0.136 ± 0.046,0.1356023322231854,0.13730895642079424,0.04638889276388556,0.10250791814192046,0.17040337050205917
dbpedia,4,56,basic_dbpedia_0-shot_litgpt,0,lm_llama3,no_adaptation,temp_scaling,test,[0.51183064 0.51183064 0.51183064],0.512 ± 0.000,0.5118306351183063,0.5118306351183063,0.0,0.5118306351183063,0.5118306351183063,[0.86166523 0.81380861 0.7936399 ],0.823 ± 0.029,0.8230379134615311,0.813808605020301,0.028527721602173886,0.8037242548171362,0.837736917885311,[0.1738065  0.227809   0.28281245],0.228 ± 0.045,0.22814265096703493,0.2278090045703685,0.0445021159612673,0.2008077531808426,0.2553107255548941
dbpedia,4,56,basic_dbpedia_0-shot_litgpt,0,lm_llama3,no_adaptation,bias_only,test,[0.26011831 0.21933375 0.21871108],0.233 ± 0.019,0.23272104607721045,0.2193337484433375,0.019374456221484728,0.21902241594022415,0.2397260273972603,[0.3564898  0.29987621 0.27434829],0.310 ± 0.034,0.31023810076747277,0.2998762056435663,0.03432524495782771,0.2871122489208068,0.32818300505218556,[0.07656597 0.08913702 0.09916301],0.088 ± 0.009,0.08828866492576098,0.08913701555893676,0.009244687620227886,0.08285149157716684,0.09415001359094302
